f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,label
0.2823335523323645,0.5203030209737638,0.29729039241343397,0.606725079661291,0.4381151433848217,0.4417155858961835,0.5561063637679822,0.17239617953433498,0.39410479360331147,0.45986694672816475,0.2445656707405758,0.91837103464382,0.3365602415513635,0.2591368798867617,0.19766710830466183,0.4589899813515667,0.29769185372062557,0.5072820600212881,1.0,0.5092005173105587,0.23071389519416124,0.4281550099056629,0.571238156335491,0.38409952824517324,0.3712791777063685,0.9968569484675526,0.37127917770636854,0.3840995282451732,0.571238156335491,0.4281550099056629,0.23071389519416124,0.5092005173105585,reverse_biased_diode
1.0,0.4839308996652984,0.03372168639362753,0.017051342308403526,0.009415254276405402,0.021624970249609625,0.0030318497032673715,0.011038184823256834,0.013455242158821722,0.0015364006585566509,0.021954996251228643,0.010234947022418889,0.013141050488871424,0.012150250610305332,0.009785712049157215,0.01078063036463797,0.017725161504070035,0.01492999785386499,0.014180179857329545,0.007373721498051148,0.004299890424757304,0.010501950131792783,0.013771640462663486,0.010921324960981933,0.016820741360304935,0.0045454571630158865,0.016820741360304935,0.010921324960981945,0.013771640462663489,0.010501950131792765,0.004299890424757304,0.007373721498051175,forward_biased_diode
0.8617636282362607,0.23395695114365783,0.5444311690998641,0.40971198910366025,0.6830045327572374,0.30196506763124886,0.38838390007142753,0.7058764464605493,0.523420781379494,0.8411598128570559,1.0,0.20850594825787688,0.4461844371527295,0.8114962894191806,0.45750023163139386,0.5904357103917028,0.8188096950065655,0.8346750286477215,0.5178302659413655,0.2958701241601887,0.3931371461607674,0.1502167454693613,0.6047720393720748,0.2773454276897284,0.6413362242298877,0.5747702102916734,0.6413362242298877,0.2773454276897283,0.6047720393720748,0.15021674546936134,0.3931371461607674,0.2958701241601887,reverse_biased_diode
1.0,0.4795055557806819,0.06631831495364503,0.017476783269952723,0.02103409389296287,0.010536878643151963,0.026680458112330344,0.013193792682773499,0.008781257170257375,0.0137991559687409,0.009792403412439133,0.01024156592247867,0.013588282888561542,0.004830269165963918,0.0029610313839728386,0.005007816886380986,0.0013392893223889875,0.014153743054023962,0.011671484105301248,0.020223768460263664,0.011854593028532185,0.006037072869548567,0.011932043282458338,0.00564237403628267,0.004742976256305111,0.004531130587060038,0.0047429762563051085,0.005642374036282675,0.011932043282458327,0.0060370728695486,0.011854593028532185,0.02022376846026365,forward_biased_diode
0.22298814426092672,0.3033172780941495,0.3033280346068178,0.5362288102221183,0.2665371540549026,0.31885216510647924,0.7129654222964065,0.37870312105131887,0.6843415746427924,0.503980273406709,0.22367497784970494,0.2931250998255226,0.06250979695851334,0.2860510214698435,0.21422348848571485,0.7102878694771835,0.41531095677888785,0.46334517458909835,0.23690381168428865,1.0,0.647604372980809,0.5293673606504017,0.6404357660635298,0.5889235155407593,0.6308584996726248,0.8089671704220113,0.6308584996726249,0.5889235155407593,0.6404357660635298,0.5293673606504017,0.647604372980809,1.0,reverse_biased_diode
1.0,0.4869888350362321,0.03883580499956887,0.01640778590090938,0.01498497065217809,0.020451487586298073,0.014762914400808907,0.011448601112691427,0.0020339386620050488,0.002533937995980128,0.018507680897844526,0.009567852583591156,0.0057218878126343185,0.006417427143072475,0.010979015691571841,0.009536236605323118,0.010345499000270415,0.0004942209153242372,0.014076206273261697,0.004239072855200654,0.00679594637905548,0.020532095127876005,0.02131422793646581,0.005621733113932308,0.010167756532617183,0.01807046709366422,0.010167756532617183,0.005621733113932322,0.02131422793646581,0.020532095127876005,0.00679594637905548,0.004239072855200602,forward_biased_diode
0.23456219503176914,0.5158359548887829,1.0,0.3561322229854366,0.5517769440549319,0.49787901829026737,0.8806370302698558,0.7007473264170057,0.7615273059012074,0.2590103973273363,0.17797443493776116,0.7407957771865392,0.3471445866241879,0.7200472394700071,0.19041159556873385,0.8592522623465807,0.5524917065494036,0.6705934939453843,0.5331013937951494,0.28372944498600244,0.41153782149887175,0.4104498952317951,0.5174613031106168,0.8774053573827632,0.5463041331710671,0.11247404999361403,0.5463041331710673,0.8774053573827632,0.5174613031106168,0.41044989523179504,0.41153782149887175,0.2837294449860024,reverse_biased_diode
1.0,0.4973183232522784,0.03829056574412872,0.00961836068313642,0.009930927327186779,0.017714907941223795,0.010298382752940915,0.014985586543049576,0.018362702283185806,0.01447501042924251,0.023854879381262333,0.0029590219867612604,0.02315904604572671,0.011915752367703982,0.012882790627731034,0.015967942868176342,0.020800367023592566,0.015685933412697858,0.009502437685410953,0.026441736897459173,0.019810287218989253,0.006543982430151069,0.0012557583620531486,0.004501825897029,0.021874974511073855,0.004915275779584466,0.021874974511073855,0.0045018258970289955,0.001255758362053147,0.006543982430151052,0.019810287218989253,0.026441736897459236,forward_biased_diode
0.36211980409688427,0.11331597015995631,0.1465949094762208,0.8334142570717484,0.8180415935210934,0.9155812327721072,0.5021738372728852,0.6050784407835265,0.6279748349924505,0.8942635662860849,0.9413197253490927,0.7899355103859388,0.4220435096013107,0.19882057504114092,0.15824704823342892,0.6828522600057203,0.4190967384342435,0.4700833148627588,0.6615995074842219,0.17111422690127503,1.0,0.2168048880708992,0.45006944317956893,0.4766481444469619,0.8274824251438174,0.4447021089675855,0.8274824251438174,0.4766481444469619,0.45006944317956893,0.21680488807089915,1.0,0.17111422690127503,reverse_biased_diode
1.0,0.47281320178143843,0.055516577740644335,0.007184315634492058,0.013403947823004959,0.018047742658293366,0.01830042575124914,0.010114991054968272,0.006079823091496486,0.020840345472477848,0.012976632690444695,0.014168781810581427,0.012663775362306628,0.010550873993159692,0.005327376516843339,0.023826513412679436,0.017039732877952737,0.007087958512231643,0.0025702721327948035,0.005179960795396898,0.006284218742183935,0.0004636021855897461,0.024136254281776924,0.017199801069456407,0.013079887395144508,0.003165155626501344,0.01307988739514451,0.017199801069456414,0.024136254281776924,0.0004636021855897883,0.006284218742183935,0.005179960795396867,forward_biased_diode
0.3124896047114117,0.8122865026686522,0.34546212614215827,0.18379299520349845,0.538734072179256,0.512215738130909,0.3368470094778309,0.6299334120742881,0.4758051813880209,0.2661930130736078,0.34295926553616296,1.0,0.697175933520347,0.7030657097531788,0.7712837098310359,0.6579461214587469,0.4312737109703441,0.2619858401643523,0.36586400362711896,0.269966398503073,0.8722524975429867,0.7185938760216876,0.38950459334704796,0.9517100990296007,0.9793859078567791,0.3462925603422705,0.9793859078567789,0.9517100990296007,0.38950459334704796,0.7185938760216874,0.8722524975429867,0.26996639850307325,reverse_biased_diode
1.0,0.4992764217302776,0.03869400635079288,0.022176165617171686,0.015194515671804156,0.04191861949889858,0.005886931089130734,0.0038376631441906085,0.006878666531734079,0.0003451556311929235,0.010494204736935969,0.010799679627743312,0.004294106680352843,0.005246274326249052,0.013315145368229588,0.003920753613568277,0.00755415929331075,0.013115155355474863,0.022660178702627563,0.018318077809045392,0.005249537794173006,0.02777804430217809,0.008868481383815343,0.007597464477522397,0.019531710552879455,0.00047027254894703934,0.019531710552879455,0.007597464477522373,0.008868481383815343,0.027778044302178093,0.005249537794173006,0.018318077809045364,forward_biased_diode
0.43138384387353307,0.35387983315538013,0.3869445306261643,0.4965626134524026,0.42074879936323994,0.3992945248851092,0.43193177580868786,0.511469492010508,0.6034274687172654,0.5447250121986852,0.5128123897995931,0.262999966264113,0.4422254248276543,0.5820647335790523,0.444271389204737,0.05825549018500774,0.716295740933332,0.12011742871701515,0.7940454789618996,1.0,0.2174321476859473,0.4792539480652472,0.8620381662102483,0.3172416491569656,0.6773004312537358,0.5333351248426556,0.6773004312537356,0.31724164915696557,0.8620381662102483,0.4792539480652472,0.2174321476859473,1.0,reverse_biased_diode
1.0,0.5002747372533759,0.047431814431259864,0.014408553187611455,0.012647832431252996,0.020389335996885055,0.012893636676678996,0.004335009050034702,0.0026695918039385197,0.010994350912923346,0.010492644152239097,0.011685005645193034,0.01501351574520089,0.004618162411014593,0.003690570803979876,0.012443927530950045,0.011637180346106616,0.015866024605201447,0.01761557363235382,0.004309364353087452,0.007915260530069716,0.011986455156746102,0.010977279526303162,0.00883888089808216,0.011512572673674868,0.01302832112676122,0.011512572673674868,0.00883888089808215,0.010977279526303162,0.011986455156746102,0.007915260530069716,0.0043093643530874035,forward_biased_diode
0.14041777304316747,0.09744830091568528,0.08754145557172055,0.2133248696989342,0.0932912662486657,0.4887194363086653,0.8012434638772269,1.0,0.6394867789254146,0.3981687836786722,0.03550048571370017,0.1718474439428299,0.21451457546641026,0.49833998879064406,0.5397101957801296,0.223047414878049,0.5349978612578246,0.344244170854144,0.0833534581319853,0.4253599313294388,0.062369900774722445,0.4658318449713847,0.6464068914085968,0.6731353214879935,0.7402309892851586,0.0655609156874369,0.7402309892851586,0.6731353214879935,0.6464068914085968,0.4658318449713847,0.062369900774722445,0.4253599313294388,reverse_biased_diode
1.0,0.49856273503404563,0.05670872548289165,0.0029418401320550056,0.01943640966749516,0.007426723822109432,0.012610788764941058,0.019109322684126986,0.01000847022506504,0.007788634423100381,0.0040254425186369465,0.011527188910618321,0.003516645391295235,0.018239507493729507,0.01616786944015259,0.00610232050574528,0.00856929108654339,0.024411897404503433,0.014939374369273214,0.02259774190721914,0.02015180020570853,0.01104340446788688,0.017195546716989904,0.016919773574650045,0.014860082095800455,0.019441231447933954,0.014860082095800455,0.016919773574650056,0.017195546716989904,0.011043404467886854,0.02015180020570853,0.022597741907219124,forward_biased_diode
0.41705395470695367,0.08762299457110552,0.20206392554604544,0.567164393400074,0.8580952043445796,0.6198436247512765,0.9743437862193931,0.6790966501138485,0.5308994860512614,0.5503358478241646,0.6301970653495723,0.26051072363417743,1.0,0.6136131754593904,0.288790403283433,0.1649812925868426,0.39103544415602876,0.11405557081577455,0.6916993324478529,0.4911603147074464,0.3595785457116385,0.7189705273814593,0.3936114832940341,0.7500205942491881,0.6864778941465544,0.15416736984800875,0.6864778941465544,0.7500205942491881,0.393611483294034,0.7189705273814593,0.3595785457116385,0.49116031470744653,reverse_biased_diode
1.0,0.4939408523939414,0.05480518191543771,0.0095145129332348,0.005774613331403713,0.018802352783288186,0.005849364747762423,0.007415441194998423,0.004370685150630154,0.0220493770038254,0.019496464568635147,0.016850832983778853,0.013912273155958622,0.004775539025935167,0.015437155289865737,0.00477995554005091,0.007572995377691651,0.023028604363724087,0.008211708749432035,0.005863235194707755,0.01251366830599614,0.006383331915406074,0.006744603652665919,0.002338151434460151,0.020290383644101573,0.019422074570962802,0.02029038364410157,0.002338151434460143,0.006744603652665921,0.006383331915406053,0.01251366830599614,0.005863235194707775,forward_biased_diode
0.5678282160505171,0.1977718346425533,0.2984046910847951,0.4062655784034285,0.06556876915249593,0.40987164081713207,0.4152337173288207,0.8630969096314064,0.5403994572260338,0.8365368035002909,0.5372231159402615,0.5682395064866723,0.25761632644290045,0.510104144447186,0.18198067904312648,0.4864496237102293,0.030261836445841406,0.29442389022265564,0.5729803756538643,0.36284978731495054,0.14538561027639862,0.15859950920166768,0.5049914229267887,0.4899896148854276,0.49215105547919014,1.0,0.4921510554791902,0.48998961488542764,0.5049914229267887,0.1585995092016676,0.14538561027639862,0.36284978731495054,reverse_biased_diode
1.0,0.46972734794653703,0.044459470173007686,0.0063082344479122145,0.027754650195370073,0.016126450538287877,0.017679922934244776,0.0047546690535460205,0.007106158898254362,0.006141301739256457,0.013912681228690158,0.008733211049641304,0.02347321799167314,0.0049478549041254965,0.007851629725564118,0.0071488089259524185,0.007079086083636342,0.0067619549964813685,0.0010203728758679132,0.011320046717869896,0.014352752257137396,0.017087533447661105,0.009306123781388644,0.011776237646698693,0.005263015152089065,0.007226966930363219,0.005263015152089069,0.0117762376466987,0.009306123781388648,0.017087533447661066,0.014352752257137396,0.01132004671786983,forward_biased_diode
0.5494471042419693,0.8110981912093911,0.3352987162471685,0.43080536630861926,0.8005848134361779,0.09051761084724998,0.8162179477958751,0.2952571710330392,0.2669789399397073,0.8553616267205687,0.787626053474779,0.5452102957396252,0.6405592346411267,0.32885629316514126,0.5446457228426602,0.678685990646852,0.6608553595600019,0.5080096466346085,0.3802994784759974,0.9999999999999999,0.9554860812697048,0.28303894207310004,0.1165168673201179,0.9106090740235635,0.5065187875526603,0.20483638964454393,0.5065187875526601,0.9106090740235631,0.11651686732011783,0.28303894207310004,0.9554860812697048,1.0,reverse_biased_diode
1.0,0.49218646053711423,0.04130156505101108,0.008196086102310414,0.015551685572045415,0.01768496349144326,0.026217056076907223,0.022573852903651024,0.006021281906385079,0.02429808831139744,0.009762660758092045,0.01291705407072554,0.006764316431739372,0.008306132987666194,0.010777591485394169,0.006545776006138063,0.011571822147785153,0.01079202718633326,0.009023309875936157,0.011762166014317909,0.011556651105225439,0.017043308790569294,0.006360735342663712,0.01595763118643328,0.013774300363076019,0.00862359449642045,0.013774300363076019,0.015957631186433265,0.0063607353426637135,0.017043308790569266,0.011556651105225439,0.011762166014317938,forward_biased_diode
0.4685261532780813,0.7345155287987989,0.7834945646102113,0.8878192161276228,0.520868883279408,0.47094286502758487,1.0,0.9967730962156199,0.8132539162201717,0.08737119940766973,0.2147023658674111,0.9639746346754092,0.5313221395961066,0.3799701763122124,0.5839561356473479,0.6071753665361922,0.49213890991197173,0.4638656650388512,0.09333028520423366,0.7946669156007417,0.5119120169436544,0.25745598340741416,0.08326048207248134,0.1295908605741284,0.8260261624384657,0.8631367590998987,0.8260261624384657,0.12959086057412827,0.08326048207248142,0.25745598340741394,0.5119120169436544,0.7946669156007415,reverse_biased_diode
1.0,0.472357363060094,0.04983020225197799,0.015277597030491407,0.010663348426996443,0.029823003037546352,0.01549656204975064,0.004427158259807648,0.017690051891841092,0.004798849193787896,0.0025762871674902244,0.010735922692184987,0.01377434429346696,0.02065011304646418,0.006214297507572378,0.0108019467330059,0.020376715005026996,0.01517847019337075,0.012384587833666092,0.0012669250894267715,0.009361167661024525,0.01715462965469113,0.013210147133491787,0.007518949606340614,0.010367357441769288,0.024353821343462683,0.01036735744176929,0.0075189496063406275,0.013210147133491789,0.017154629654691157,0.009361167661024525,0.0012669250894267318,forward_biased_diode
0.5259284195781316,0.951008815465471,0.3506787961921235,0.4068127146288976,0.10814375797316268,0.6266562833140622,0.6216881432847373,0.15018029695343033,0.4977975631062829,0.7831876706885466,0.43612639833074196,0.2408081954544301,0.30441656506445247,0.6185776435379681,0.9576547167005734,0.2941193084324696,0.7804060189015406,0.1927881933618719,0.5546973884017432,0.7935687118478865,0.7916796271072319,0.30971402200551906,0.14937957948509542,0.430992016268296,0.9999999999999999,0.4220510391381025,1.0,0.43099201626829603,0.14937957948509542,0.3097140220055191,0.7916796271072319,0.7935687118478865,reverse_biased_diode
1.0,0.5057960320455412,0.05650062268162983,0.018510769570827167,0.01783154192590034,0.02107175851796446,0.01635489275479608,0.015105706283101225,0.030729633258762937,0.013731894866468669,0.01271395984583055,0.014441905118216233,0.006444169842567089,0.0017211666073216401,0.007151199679715641,0.006152835074555841,0.013223550386061399,0.01191347181329699,0.007396717574926038,0.01348893834467345,0.015021936299437412,0.007127094930732201,0.015199356892328335,0.006804862777787853,0.0011642992627568971,0.013614405726043262,0.0011642992627568963,0.006804862777787867,0.015199356892328333,0.0071270949307321845,0.015021936299437412,0.013488938344673464,forward_biased_diode
0.3079616626862738,0.16996733952563045,0.47941929106969056,0.2210864307788856,0.41069515834399806,0.6527112267935743,0.47620948360012577,0.5817576688753135,1.0,0.30242929218149694,0.32343676992701303,0.35755105544694754,0.1563911662915088,0.38288933435587935,0.3644452636174859,0.2039721707171035,0.2328643171699398,0.3162842191076525,0.848815233177913,0.5110182022697929,0.5037108771881096,0.25660163869831876,0.3199027165471283,0.5103700996859826,0.8383561563826044,0.07646516721956755,0.8383561563826044,0.5103700996859825,0.3199027165471283,0.2566016386983188,0.5037108771881096,0.5110182022697928,reverse_biased_diode
1.0,0.5243171654482478,0.051228307822738836,0.018155475614225765,0.0071637230429805274,0.002727725336560885,0.010623153854268921,0.010209903256026833,0.012844493007929333,0.02296864610980838,0.009157182147000021,0.0016276142798652314,0.006257638864144027,0.021407481483372192,0.005753332492139992,0.002578864145419082,0.013003365786579141,0.004855932017119134,0.004517449999176276,0.014123570708026086,0.00725795720471864,0.014647969671128613,0.024019363185265555,0.011277439679636389,0.009564843337474364,0.008865706418687313,0.009564843337474364,0.0112774396796364,0.024019363185265555,0.014647969671128578,0.00725795720471864,0.014123570708026027,forward_biased_diode
0.03821104639918768,0.3336985219591401,0.5955338616640773,0.25352591314188316,0.3795763938278466,0.06360510839560081,0.6342737261028626,0.785132494537497,0.2525385180515085,0.6321193846911947,1.0,0.17911190673941083,0.2542815291114482,0.28733747186007247,0.4560919714004528,0.28878631573647595,0.6245122822909346,0.3471084284686943,0.3148999042381135,0.09707334776994427,0.5005696873097873,0.051332283597576925,0.179946632179641,0.3695070671002722,0.13957501655023902,0.06674568543666339,0.13957501655023902,0.3695070671002722,0.179946632179641,0.051332283597576946,0.5005696873097873,0.09707334776994417,reverse_biased_diode
1.0,0.4798193696063647,0.050290079276840934,0.0023572021735579285,0.03005493128917346,0.025349423607986345,0.013683443465516655,0.017818977656842105,0.006691162854282896,0.006095658199532739,0.011679798868186696,0.002626529500121688,0.01980040874453955,0.011473420196251529,0.007508640796691082,0.01701943520317568,0.027017597583694406,0.020609963959551576,0.01996851941573138,0.010692855307317846,0.01834464525386243,0.016773545670325775,0.010771254449389341,0.026870458455913886,0.01960537762669374,0.006189223883361065,0.01960537762669374,0.026870458455913904,0.01077125444938934,0.01677354567032578,0.01834464525386243,0.010692855307317808,forward_biased_diode
0.8256206232909404,0.1181715177921659,0.5156072785798098,0.42927412490141525,0.3986482798037119,0.63029438652392,0.322596694544476,0.4174489461270724,0.18376540539670894,0.2058091765239046,0.6627893496282811,0.575184788466993,0.028561865899716748,0.8961133297256025,0.7261420371571738,0.04673031785122049,0.9464379099691889,0.3733913419820218,0.7998253671309299,0.4046004136671734,0.7596629519963158,0.27756424041915795,0.690962801068056,0.8999564937011301,1.0,0.9906267242113723,1.0,0.8999564937011302,0.690962801068056,0.27756424041915795,0.7596629519963158,0.4046004136671734,reverse_biased_diode
1.0,0.4990646192718939,0.044900211401962216,0.00399483527359983,0.024409754973964706,0.029530850180944836,0.017415771109622797,0.00570607829441504,0.014675384219511202,0.01622324268169683,0.01096335226576818,0.007418012345921244,0.006210768033061213,0.01090908469095254,0.009698349736154879,0.010525386104635312,0.019400633006546368,0.012323375450982764,0.011966933245548823,0.017591354932536666,0.014478867154635372,0.008371720565621096,0.013004763330072956,0.012311612002563388,0.013327976708094613,0.010088982208090631,0.01332797670809461,0.01231161200256337,0.013004763330072952,0.00837172056562109,0.014478867154635372,0.017591354932536656,forward_biased_diode
0.110653536015887,0.2162470850123121,0.4332306136419159,0.6586060392629938,0.2749870017287817,0.5206253178710868,0.32313299369093906,0.8516390284387623,0.22137609344171377,1.0,0.0805875457554794,0.6728541980671142,0.16627493544653774,0.6679450261879998,0.18550083772445958,0.40580509548947835,0.3654452877352092,0.4563574752602124,0.47301964161500887,0.4058767149952259,0.23025037014672883,0.5779641028540958,0.7424660715588273,0.4945743760030894,0.44358592693884086,0.20310567655244374,0.4435859269388409,0.4945743760030894,0.7424660715588274,0.5779641028540959,0.23025037014672883,0.40587671499522604,reverse_biased_diode
1.0,0.4921122706851021,0.050467682212101884,0.011265674252614715,0.008701180389161076,0.01856001304541655,0.0133758803107081,0.00178676644962744,0.014920625027881634,0.005913594621937955,0.008957594749982025,0.006791904886999824,0.0068847003851324265,0.011999642644664056,0.007944135918971345,0.01875803754994819,0.016334036197084085,0.015639806382465243,0.00665834984649725,0.00734822930408993,0.015873215628598124,0.013437616837166783,0.022172740916165983,0.001949728217706123,0.012377263406309002,0.0013611015858956653,0.012377263406309002,0.0019497282177061222,0.02217274091616598,0.013437616837166752,0.015873215628598124,0.007348229304089924,forward_biased_diode
0.5754440229282604,0.5915172431488908,0.2911836713789481,0.04752322512127433,0.5273632079878465,0.4877842197000546,0.6007061013208445,1.0,0.1490691580962924,0.595726100073597,0.8796347671524064,0.4973372245726229,0.34868000375759683,0.6748169890337028,0.5496845890937745,0.20805830145553939,0.3648650261763068,0.4433235656853389,0.09617450433714686,0.7791778914572415,0.8105190374809382,0.7687829555434044,0.8422399228941685,0.5252858631033495,0.5877409768790136,0.15753372874997978,0.5877409768790136,0.5252858631033495,0.8422399228941685,0.7687829555434046,0.8105190374809382,0.7791778914572411,reverse_biased_diode
1.0,0.4857681556146116,0.05343729124464184,0.005750397086836162,0.02412442426971114,0.01013761396925947,0.014278524070870161,0.011908737422682688,0.008186147637130343,0.018928418300049356,0.019214107256278697,0.013620976596682672,0.011119431108667612,0.002985190083407397,0.017554432666266273,0.015687437646419475,0.02525120943758318,0.0035944666830269837,0.008391035272306986,0.013789721599112013,0.011057190635289017,0.024084256580508903,0.0015853226092617692,0.007499120348458407,0.0038041315310729687,0.0048314270160974265,0.003804131531072971,0.007499120348458418,0.0015853226092617677,0.024084256580508882,0.011057190635289017,0.013789721599111973,forward_biased_diode
0.04847820842918978,0.22606752174498085,0.2692704511194292,0.11602144532318348,0.2214649683648686,0.25912457962971863,0.09982972218173197,0.4773098017064549,0.1548370609960503,1.0,0.05582638293272747,0.4600283401528124,0.21604431407699531,0.2723298770969149,0.418094102484721,0.2723736223023319,0.24060986872902188,0.3629132219623392,0.2591781144156995,0.6917510836410429,0.5069425520082831,0.23419706400983545,0.5021996204297947,0.4331309346352488,0.2741695623772244,0.1846517368193024,0.2741695623772244,0.4331309346352488,0.5021996204297948,0.2341970640098355,0.5069425520082831,0.6917510836410429,reverse_biased_diode
1.0,0.48086802319116534,0.05852621318451381,0.0229811787792984,0.017932153741754716,0.018170135281937505,0.02347932093514321,0.01602845710538916,0.00096937139460277,0.008591838175442141,0.00799488672191145,0.0026041840489706806,0.010364193263999387,0.015699578380107403,0.011407227316008392,0.0071843821438601334,0.005163659489392088,0.012227800793606079,0.024901786978549088,0.0074083035791818195,0.007086737508978756,0.010156284509796455,0.0077535006987115625,0.021284455229897116,0.01207769643058143,0.00223258326075807,0.012077696430581432,0.02128445522989713,0.0077535006987115625,0.010156284509796462,0.007086737508978756,0.00740830357918182,forward_biased_diode
0.11917883685041548,0.07642675673069206,0.4712810511278007,0.34114519648336245,0.527048328571105,0.3560409671622663,0.34865504283284243,0.4831264051508307,0.48067282248169135,0.557326861982218,0.15708159811461833,1.0,0.3829388342265143,0.5127070619668951,0.5363283854920453,0.6055808403299505,0.2120932207600874,0.813070761717476,0.47944179938278825,0.5089266990024978,0.4290061295800378,0.4362258029532246,0.37232273687509104,0.19697548971959897,0.5498524761982505,0.7277895725970952,0.5498524761982506,0.19697548971959877,0.37232273687509115,0.4362258029532247,0.4290061295800378,0.5089266990024978,reverse_biased_diode
1.0,0.4994795928223644,0.051923624655009756,0.02030077479164866,0.01895621534402347,0.023755213577251112,0.007401633934983992,0.014847838701181348,0.02075812029960693,0.006216979539587887,0.01865171387079403,0.0134135220897949,0.017176539001109575,0.004055086977162944,0.01880852602255353,0.015976234049436454,0.006401490185703742,0.009660793207515945,0.01416966167206512,0.0030332836399758426,0.02265824106829395,0.014975560252181722,0.004380107708730548,0.0027581618792253387,0.0124674004360383,0.004387865750297988,0.012467400436038297,0.002758161879225338,0.004380107708730554,0.014975560252181757,0.02265824106829395,0.0030332836399758335,forward_biased_diode
0.18355459058731244,0.35175301567912426,0.536081018630356,0.14265331068586054,0.6193792305270677,0.3258535827483544,0.6750246810511162,0.15304923217298538,0.33112946001606475,0.38642063786989317,0.20070940449098268,0.3635354078651813,0.3909214947409472,0.5519833265001075,0.47851556863760475,1.0,0.4627692658934634,0.38895543132505145,0.5808017688985934,0.5379246475938139,0.4291532907618842,0.3620318450209597,0.6646053362313574,0.3851406749054961,0.04706657174870484,0.34741876211586875,0.04706657174870495,0.385140674905496,0.6646053362313574,0.36203184502095964,0.4291532907618842,0.537924647593814,reverse_biased_diode
1.0,0.48000640747272205,0.04177916880487397,0.014281307717982361,0.017952200538245502,0.0053998156776346295,0.006793293035996749,0.038340016988154375,0.017116471590111208,0.008651385732134956,0.01629040736900346,0.00911583018842448,0.008026019146915312,0.02254808829726574,0.004431977075449222,0.008984047398536933,0.00277142426069015,0.017191831230217593,0.01537654271581036,0.009503800539995123,0.008592844688752332,0.008760786024454362,0.006885864343972027,0.0104294511258496,0.009919055735028251,0.008555703192951609,0.009919055735028251,0.010429451125849606,0.00688586434397203,0.008760786024454313,0.008592844688752332,0.009503800539995132,forward_biased_diode
0.38562563649253817,0.574951868610099,0.24153223677650199,0.9277328552515096,0.21085375741816664,0.299275656217662,0.5893069834606616,1.0,0.46281475553113227,0.5806639361439786,0.5774277936984111,0.482365804581258,0.35621250541508326,0.23937477937525026,0.4969014509070414,0.5057260421695082,0.18255780718267509,0.7116035366719173,0.2523851749582671,0.5366639347446892,0.26779801947487847,0.3491102512012181,0.11531043808542848,0.48767813581179464,0.750716381188168,0.25642565015297836,0.7507163811881679,0.4876781358117944,0.11531043808542854,0.3491102512012179,0.26779801947487847,0.5366639347446891,reverse_biased_diode
1.0,0.4764540511631556,0.05015966792531615,0.015441458668781176,0.004621433551548522,0.01968166882766834,0.012824929532383752,0.023795657317764556,0.007904704709676094,0.006011081987421812,0.00802805096457197,0.009252068630551296,0.007354675847834454,0.013189002700401822,0.011309992186011726,0.0114127802413096,0.01878505096629433,0.016350146352822337,0.013169017640899625,0.008029550604226257,0.024641652492528737,0.007498899365561447,0.003741221782953818,0.024007235964092814,0.017588008097516705,0.00021137727599992247,0.017588008097516705,0.0240072359640928,0.0037412217829538162,0.007498899365561454,0.024641652492528737,0.00802955060422624,forward_biased_diode
1.0,0.300557764088473,0.35675857717852705,0.6540221133961454,0.3641970708283151,0.38275203145250486,0.07605442824138288,0.5926769660206196,0.6832705735474478,0.14467769158715543,0.39298533087284115,0.42646259211913157,0.14179333971734945,0.4036892207348088,0.3717857490030796,0.33553404290310646,0.055163257965061364,0.7827166628932837,0.737978496248965,0.33218083607156523,0.7292441099580133,0.27606837033158954,0.4601017674151792,0.7100343454017639,0.5791540392586159,0.15745581517256924,0.5791540392586159,0.7100343454017641,0.4601017674151792,0.27606837033158954,0.7292441099580133,0.3321808360715651,reverse_biased_diode
1.0,0.48755783288857085,0.06380220091524057,0.01189788114643557,0.020991785059579007,0.014024939240704188,0.022078527406811422,0.008614776408156163,0.022981384501616308,0.021868820580022225,0.010362739311459049,0.012479979430084933,0.009793810185856712,0.014201161200255065,0.0058034972471472535,0.009827492888120879,0.0044756384408486385,0.01455757864613659,0.021990047014528176,0.019571941597425212,0.01218938047279319,0.00639884068869264,0.005559914527702724,0.0165277471117225,0.010512385744066939,0.005908249267902886,0.010512385744066937,0.016527747111722505,0.005559914527702725,0.006398840688692651,0.01218938047279319,0.019571941597425167,forward_biased_diode
0.3968011627436471,0.6629889216114571,1.0,0.5989138119166295,0.32506366876916204,0.9434159440447769,0.6320514466212037,0.6504977871577448,0.33432963240061264,0.6663247948230855,0.43266487152854616,0.12235276003739229,0.3747526769206934,0.6300136122564243,0.6323137705016902,0.2769838312399662,0.7316834327523954,0.6252641154545616,0.4223206115159584,0.6076564975789338,0.13026996245552858,0.4417436500608266,0.33482981253887534,0.4427376930746037,0.41986067109101816,0.7344485331496643,0.41986067109101816,0.4427376930746036,0.3348298125388752,0.4417436500608266,0.13026996245552858,0.6076564975789338,reverse_biased_diode
